battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range
0.053,0,0.24,0,0.01,0,0.32,0.03,0.088,0.6,0.2,0.0048,0.1012,low,0.17,0.07,0.06,1,1,0,0.0
0.1481,1,0.2,1,0.0,0,0.35,0.05,0.105,0.3,0.0,0.0249,0.0522,mid,0.17,0.16,0.04,1,0,1,0.2
0.1068,0,0.27,1,0.0,1,0.45,0.06,0.194,0.5,0.01,0.0935,0.1499,mid,0.17,0.07,0.09,1,0,1,0.1
0.1487,0,0.05,0,0.06,1,0.57,0.06999999999999999,0.084,0.3,0.12,0.014,0.0768,mid,0.18,0.04,0.14,1,0,0,0.2
0.1524,0,0.25,1,0.11,1,0.41,0.1,0.096,0.4,0.2,0.0184,0.074,mid,0.07,0.0,0.09,1,1,1,0.1
0.1093,0,0.19,1,0.02,1,0.22,0.03,0.196,0.8,0.14,0.0238,0.0807,mid,0.08,0.05,0.04,1,1,1,0.1
0.1816,1,0.16,1,0.0,0,0.5,0.01,0.186,0.5,0.02,0.08,0.1089,high,0.11,0.07,0.16,1,0,1,0.3
0.0627,0,0.18,0,0.02,0,0.2,0.08,0.142,0.3,0.08,0.0211,0.0507,low,0.17,0.06,0.14,1,0,0,0.0
0.0989,1,0.06999999999999999,0,0.13,1,0.51,0.04,0.132,0.3,0.15,0.067,0.0804,mid,0.1,0.01,0.2,1,0,1,0.1
0.1895,0,0.05,0,0.02,1,0.05,0.06999999999999999,0.134,0.1,0.11,0.0725,0.1335,low,0.15,0.04,0.06,1,1,0,0.1
0.0805,1,0.16999999999999998,1,0.0,1,0.58,0.09,0.168,0.3,0.1,0.0081,0.1544,high,0.07,0.06,0.02,1,0,0,0.2
0.0713,1,0.16,0,0.07,1,0.02,0.04,0.181,0.8,0.09,0.1211,0.1378,low,0.1,0.06,0.04,1,1,1,0.0
0.0864,0,0.25,0,0.1,1,0.24,0.06999999999999999,0.148,0.4,0.15,0.1362,0.1378,high,0.13,0.08,0.12,1,1,0,0.3
0.1177,0,0.09,0,0.01,0,0.11,0.1,0.181,0.4,0.07,0.0945,0.1923,mid,0.08,0.05,0.11,1,1,1,0.1
0.0582,0,0.05,0,0.08,0,0.32,0.06999999999999999,0.107,0.3,0.11,0.1043,0.1702,high,0.06,0.01,0.2,1,1,1,0.2
0.1898,0,0.18,1,0.03,1,0.56,0.02,0.185,0.7,0.04,0.0444,0.0739,mid,0.1,0.05,0.19,1,1,1,0.2
0.1158,0,0.06999999999999999,1,0.01,1,0.29,0.06999999999999999,0.123,0.2,0.2,0.0311,0.1796,mid,0.17,0.09,0.15,1,0,1,0.1
0.1451,1,0.05,0,0.05,1,0.57,0.06,0.181,0.8,0.12,0.0812,0.1456,high,0.15,0.07,0.18,1,0,1,0.3
0.182,1,0.13999999999999999,0,0.05,0,0.51,0.09,0.163,0.7,0.1,0.0202,0.1884,mid,0.11,0.09,0.11,1,0,0,0.2
0.0984,0,0.05,1,0.03,1,0.09,0.08,0.14,0.3,0.2,0.0531,0.0707,low,0.18,0.15,0.16,1,0,0,0.0
0.058,1,0.21000000000000002,1,0.0,0,0.24,0.04,0.135,0.4,0.05,0.0404,0.0898,high,0.12,0.11,0.08,1,0,1,0.2
0.1263,1,0.2,0,0.0,0,0.05,0.04,0.146,0.6,0.03,0.0954,0.1609,mid,0.09,0.06,0.04,1,1,1,0.2
0.1237,0,0.05,0,0.02,0,0.27,0.01,0.087,0.8,0.05,0.0274,0.0603,mid,0.14,0.0,0.08,1,1,1,0.2
0.0514,1,0.16,0,0.07,1,0.37,0.01,0.172,0.1,0.09,0.0956,0.1723,high,0.12,0.08,0.05,1,1,1,0.3
0.1515,0,0.26,0,0.0,1,0.56,0.09,0.184,0.3,0.01,0.1438,0.1593,low,0.14,0.04,0.2,1,1,0,0.0
0.0721,0,0.05,1,0.06,1,0.06,0.04,0.194,0.4,0.09,0.1446,0.1988,low,0.08,0.04,0.08,1,0,1,0.0
0.0603,1,0.25,1,0.03,0,0.35,0.06999999999999999,0.126,0.3,0.16,0.0692,0.1057,high,0.13,0.01,0.09,1,0,1,0.3
0.1426,1,0.25,0,0.02,1,0.55,0.04,0.109,0.1,0.07,0.0777,0.1032,mid,0.05,0.01,0.03,1,0,0,0.2
0.182,1,0.16999999999999998,1,0.0,1,0.64,0.06,0.161,0.1,0.03,0.1157,0.1951,low,0.1,0.02,0.18,1,1,0,0.1
0.1215,0,0.1,0,0.04,0,0.16,0.01,0.13,0.4,0.08,0.0454,0.1473,mid,0.07,0.01,0.15,1,0,1,0.2
0.0697,0,0.27,1,0.05,1,0.2,0.04,0.173,0.2,0.06,0.0478,0.1477,low,0.12,0.06,0.04,1,1,1,0.0
0.0717,1,0.05,1,0.04,0,0.1,0.06,0.198,0.1,0.05,0.0217,0.1106,low,0.1,0.07,0.15,1,1,0,0.0
0.1348,1,0.2,1,0.05,0,0.36,0.03,0.145,0.6,0.06,0.0468,0.0741,mid,0.19,0.01,0.12,1,1,0,0.2
0.1164,1,0.26,1,0.0,0,0.61,0.03,0.088,0.1,0.06,0.1107,0.1656,high,0.11,0.1,0.17,1,1,0,0.3
0.0578,1,0.05,0,0.09,1,0.62,0.03,0.17,0.5,0.13,0.0626,0.1134,high,0.15,0.12,0.05,1,1,1,0.2
0.1971,1,0.05,1,0.0,0,0.4,0.03,0.186,0.7,0.19,0.0485,0.0922,low,0.08,0.07,0.17,1,1,0,0.0
0.1794,1,0.05,1,0.05,1,0.55,0.05,0.086,0.7,0.07,0.0043,0.0627,low,0.14,0.07,0.14,1,0,1,0.0
0.1558,1,0.25,0,0.02,1,0.32,0.01,0.114,0.5,0.03,0.0322,0.1385,low,0.16,0.05,0.17,1,1,1,0.0
0.1597,1,0.09,0,0.04,1,0.04,0.05,0.085,0.1,0.19,0.088,0.1145,mid,0.08,0.03,0.15,1,1,0,0.2
0.124,0,0.16,0,0.0,0,0.39,0.01,0.146,0.2,0.09,0.1511,0.1756,high,0.13,0.01,0.17,1,0,1,0.3
0.1994,1,0.08,1,0.02,1,0.07,0.06,0.088,0.8,0.04,0.0667,0.0711,low,0.11,0.08,0.06,1,1,0,0.0
0.1221,0,0.22999999999999998,0,0.07,1,0.35,0.04,0.152,0.7,0.19,0.0765,0.1899,mid,0.19,0.16,0.14,1,1,1,0.2
0.0989,1,0.16,1,0.11,1,0.24,0.06,0.156,0.8,0.17,0.0614,0.0679,high,0.16,0.13,0.05,1,0,1,0.2
0.118,1,0.12,0,0.05,1,0.5,0.1,0.144,0.4,0.2,0.0925,0.1252,low,0.07,0.03,0.2,1,1,1,0.1
0.0718,0,0.27999999999999997,0,0.1,0,0.59,0.08,0.113,0.6,0.13,0.1185,0.1387,mid,0.11,0.09,0.03,1,1,0,0.1
0.167,1,0.16,1,0.0,0,0.47,0.08,0.139,0.8,0.15,0.1706,0.1886,low,0.16,0.0,0.05,1,1,0,0.1
0.0534,1,0.25,0,0.01,1,0.21,0.03,0.164,0.7,0.09,0.0347,0.1477,mid,0.07,0.05,0.18,1,1,0,0.2
0.1566,1,0.05,1,0.0,0,0.2,0.05,0.126,0.2,0.0,0.1603,0.193,low,0.14,0.09,0.13,1,1,1,0.1
0.1935,0,0.05,0,0.0,1,0.29,0.06,0.124,0.5,0.09,0.0806,0.086,low,0.09,0.02,0.06,1,0,1,0.0
0.0504,1,0.27999999999999997,1,0.02,0,0.54,0.04,0.163,0.2,0.1,0.1207,0.1539,mid,0.17,0.11,0.02,1,0,0,0.2
0.0913,0,0.16999999999999998,1,0.01,1,0.41,0.03,0.103,0.1,0.14,0.0431,0.1144,mid,0.15,0.03,0.18,1,1,0,0.1
0.1317,0,0.18,1,0.02,0,0.43,0.05,0.113,0.5,0.03,0.0179,0.0613,high,0.16,0.13,0.05,1,1,1,0.3
0.0917,1,0.05,0,0.01,1,0.31,0.05,0.088,0.6,0.02,0.0423,0.0909,high,0.19,0.02,0.13,1,1,0,0.3
0.0712,0,0.25,1,0.01,0,0.49,0.06,0.099,0.6,0.03,0.1131,0.1743,low,0.05,0.0,0.1,1,0,1,0.0
0.1083,0,0.1,0,0.06,0,0.52,0.09,0.126,0.2,0.2,0.0925,0.1469,low,0.19,0.18,0.19,1,1,1,0.0
0.1039,0,0.06,0,0.05,1,0.06,0.01,0.136,0.6,0.08,0.0062,0.0544,high,0.15,0.07,0.07,1,0,1,0.2
0.1747,0,0.05,0,0.04,0,0.13,0.06999999999999999,0.185,0.6,0.12,0.08,0.0873,high,0.07,0.01,0.1,1,0,0,0.3
0.1449,1,0.05,1,0.0,0,0.52,0.06,0.105,0.6,0.0,0.0211,0.0947,mid,0.05,0.01,0.1,1,1,0,0.1
0.1872,1,0.05,1,0.14,0,0.49,0.02,0.139,0.7,0.18,0.0081,0.1389,high,0.16,0.15,0.05,1,1,0,0.3
0.1796,0,0.16,1,0.05,0,0.07,0.01,0.101,0.4,0.06,0.0667,0.0798,mid,0.09,0.04,0.03,1,1,1,0.1
0.1097,0,0.13999999999999999,0,0.0,0,0.6,0.08,0.181,0.1,0.17,0.0405,0.0519,low,0.15,0.12,0.12,1,0,0,0.0
0.1562,0,0.05,1,0.01,1,0.2,0.08,0.172,0.8,0.1,0.0678,0.1676,high,0.16,0.11,0.06,1,1,0,0.3
0.1433,1,0.22999999999999998,0,0.08,1,0.27,0.09,0.153,0.7,0.12,0.1619,0.1651,high,0.18,0.16,0.02,1,0,1,0.3
0.074,0,0.18,0,0.01,0,0.12,0.02,0.123,0.1,0.11,0.0935,0.1147,low,0.07,0.06,0.19,1,1,1,0.0
0.0676,0,0.22000000000000003,0,0.01,1,0.39,0.02,0.084,0.1,0.05,0.0864,0.1011,mid,0.13,0.07,0.06,1,0,0,0.1
0.0503,1,0.18,1,0.01,1,0.13,0.06999999999999999,0.131,0.1,0.04,0.1495,0.1688,high,0.19,0.06,0.09,1,0,1,0.3
0.102,0,0.15,0,0.13,1,0.07,0.06999999999999999,0.096,0.3,0.18,0.087,0.1613,low,0.13,0.09,0.08,1,0,1,0.1
0.0896,0,0.1,1,0.03,1,0.04,0.03,0.111,0.1,0.04,0.1379,0.1469,low,0.12,0.1,0.04,1,1,1,0.1
0.1824,1,0.08,0,0.04,1,0.19,0.09,0.143,0.2,0.05,0.1055,0.1738,mid,0.14,0.01,0.05,1,0,0,0.2
0.1512,0,0.06,1,0.01,1,0.54,0.04,0.134,0.3,0.02,0.022,0.1838,high,0.07,0.03,0.11,1,0,1,0.3
0.1053,0,0.29,0,0.07,0,0.42,0.09,0.126,0.6,0.17,0.0419,0.1261,low,0.17,0.0,0.14,1,0,1,0.0
0.1944,1,0.18,1,0.0,1,0.31,0.08,0.087,0.4,0.1,0.1111,0.1362,mid,0.07,0.03,0.08,1,0,0,0.3
0.1174,0,0.06999999999999999,1,0.01,1,0.25,0.08,0.091,0.2,0.08,0.1097,0.1461,low,0.19,0.07,0.03,1,0,1,0.0
0.0627,1,0.16,1,0.03,1,0.12,0.02,0.131,0.7,0.17,0.0447,0.0819,mid,0.17,0.01,0.1,1,0,0,0.1
0.1602,0,0.27,0,0.04,1,0.46,0.06,0.118,0.1,0.05,0.0273,0.1062,mid,0.16,0.09,0.02,1,0,1,0.1
0.1733,1,0.15,1,0.04,1,0.06,0.09,0.17,0.1,0.15,0.059,0.0997,high,0.06,0.04,0.1,1,1,1,0.3
0.0586,0,0.13999999999999999,1,0.1,1,0.08,0.05,0.142,0.8,0.14,0.0116,0.0598,high,0.09,0.07,0.1,1,0,1,0.2
0.1528,0,0.24,0,0.02,0,0.37,0.02,0.156,0.8,0.03,0.0306,0.0564,low,0.15,0.0,0.14,1,1,0,0.0
0.0875,0,0.06999999999999999,0,0.02,0,0.23,0.01,0.11,0.7,0.07,0.03,0.1316,low,0.14,0.05,0.06,1,0,0,0.0
0.1602,0,0.06,0,0.12,0,0.58,0.04,0.17,0.1,0.13,0.1259,0.1746,high,0.17,0.02,0.17,1,1,1,0.3
0.1426,0,0.16,0,0.04,1,0.12,0.06999999999999999,0.174,0.5,0.16,0.1573,0.1694,low,0.14,0.09,0.05,1,0,0,0.1
0.137,0,0.13999999999999999,0,0.05,1,0.06,0.02,0.158,0.6,0.08,0.1392,0.1783,high,0.13,0.1,0.11,1,1,0,0.3
0.0609,1,0.05,0,0.04,1,0.1,0.01,0.081,0.6,0.06,0.0113,0.1524,mid,0.16,0.03,0.18,1,1,1,0.1
0.084,0,0.12,1,0.05,1,0.15,0.03,0.178,0.6,0.08,0.0526,0.1728,mid,0.12,0.02,0.06,1,1,0,0.2
0.0991,0,0.2,0,0.02,1,0.12,0.03,0.158,0.5,0.06,0.1209,0.1678,mid,0.11,0.09,0.1,1,0,0,0.2
0.1724,1,0.18,0,0.0,1,0.09,0.08,0.1,0.2,0.01,0.0655,0.0828,high,0.18,0.16,0.06,1,0,0,0.3
0.0584,1,0.18,0,0.0,1,0.19,0.03,0.168,0.3,0.0,0.1123,0.1622,low,0.12,0.08,0.04,1,1,0,0.0
0.086,1,0.13,1,0.01,1,0.49,0.06999999999999999,0.141,0.6,0.13,0.0692,0.0979,high,0.16,0.14,0.2,1,1,1,0.3
0.1541,1,0.27999999999999997,1,0.1,1,0.28,0.02,0.165,0.5,0.15,0.0796,0.1052,low,0.12,0.01,0.07,1,0,1,0.1
0.0615,1,0.05,1,0.07,0,0.58,0.05,0.13,0.5,0.08,0.1021,0.1958,mid,0.14,0.05,0.05,1,0,0,0.1
0.0912,1,0.27999999999999997,1,0.06,1,0.46,0.04,0.084,0.4,0.11,0.0995,0.131,low,0.08,0.04,0.04,1,1,1,0.0
0.1278,1,0.12,0,0.1,1,0.6,0.06,0.172,0.7,0.14,0.1244,0.1504,high,0.11,0.04,0.19,1,0,1,0.3
0.1365,0,0.06,0,0.0,1,0.31,0.03,0.125,0.4,0.0,0.0293,0.097,low,0.14,0.07,0.13,1,0,1,0.0
0.1702,0,0.1,0,0.07,0,0.36,0.01,0.177,0.5,0.09,0.124,0.1931,low,0.08,0.06,0.1,1,0,0,0.2
0.0589,1,0.05,0,0.01,1,0.59,0.06999999999999999,0.146,0.8,0.04,0.0759,0.1858,low,0.16,0.1,0.06,1,1,1,0.0
0.1347,0,0.15,1,0.1,0,0.56,0.03,0.095,0.1,0.19,0.0398,0.1528,mid,0.13,0.0,0.13,1,1,1,0.2
0.1644,0,0.27999999999999997,0,0.0,1,0.44,0.1,0.137,0.8,0.0,0.0358,0.0791,mid,0.07,0.04,0.19,1,0,0,0.2
0.0956,0,0.19,1,0.01,0,0.42,0.01,0.133,0.7,0.11,0.0403,0.1614,high,0.1,0.0,0.07,1,1,0,0.3
0.1089,0,0.13999999999999999,1,0.1,0,0.02,0.01,0.153,0.7,0.2,0.0211,0.1409,mid,0.07,0.05,0.13,1,0,0,0.2
0.0871,0,0.06,0,0.02,0,0.52,0.01,0.178,0.3,0.03,0.0194,0.1437,low,0.14,0.07,0.17,1,0,0,0.0
0.0664,0,0.15,0,0.05,1,0.06,0.09,0.164,0.2,0.19,0.1076,0.1472,high,0.11,0.05,0.18,1,0,0,0.3
0.1874,1,0.06,0,0.01,0,0.19,0.08,0.192,0.2,0.09,0.1238,0.1418,low,0.15,0.1,0.17,1,1,0,0.1
0.1928,0,0.26,0,0.05,0,0.05,0.08,0.162,0.5,0.16,0.0229,0.1004,low,0.14,0.12,0.15,1,1,1,0.0
0.0888,0,0.26,1,0.02,1,0.33,0.04,0.198,0.2,0.17,0.0327,0.1683,high,0.12,0.01,0.2,1,0,0,0.3
0.1077,1,0.16999999999999998,1,0.01,0,0.58,0.08,0.086,0.7,0.13,0.0135,0.1892,high,0.09,0.03,0.03,1,0,0,0.3
0.1023,1,0.22999999999999998,1,0.05,1,0.3,0.02,0.08,0.8,0.07,0.0005,0.1744,mid,0.1,0.0,0.19,1,1,1,0.1
0.1426,1,0.08,0,0.02,1,0.42,0.06,0.084,0.3,0.1,0.0715,0.1163,low,0.15,0.09,0.16,1,0,1,0.1
0.0831,0,0.16999999999999998,1,0.07,1,0.26,0.06999999999999999,0.177,0.5,0.11,0.0511,0.0621,mid,0.06,0.05,0.2,1,1,1,0.0
0.1496,1,0.13,1,0.0,1,0.06,0.05,0.085,0.3,0.09,0.0549,0.1383,high,0.16,0.01,0.11,1,1,1,0.3
0.1433,1,0.22999999999999998,0,0.02,1,0.05,0.01,0.129,0.5,0.11,0.042,0.0784,mid,0.18,0.15,0.19,1,0,1,0.1
0.1095,1,0.26,1,0.0,1,0.44,0.06999999999999999,0.103,0.4,0.05,0.0838,0.1066,high,0.13,0.11,0.08,1,1,1,0.3
0.0643,1,0.06999999999999999,1,0.03,1,0.23,0.08,0.156,0.1,0.09,0.0314,0.14,mid,0.13,0.06,0.02,1,0,0,0.1
0.1142,1,0.11000000000000001,0,0.0,1,0.06,0.05,0.198,0.4,0.0,0.0739,0.1766,low,0.19,0.0,0.06,1,0,0,0.1
0.073,1,0.05,1,0.03,1,0.27,0.01,0.112,0.5,0.1,0.0062,0.0846,high,0.09,0.04,0.15,1,1,0,0.2
0.1901,1,0.05,0,0.05,1,0.41,0.06,0.131,0.2,0.17,0.0003,0.1662,low,0.05,0.01,0.12,1,0,0,0.0
0.151,0,0.06,1,0.01,0,0.32,0.06999999999999999,0.135,0.3,0.08,0.0963,0.152,low,0.08,0.02,0.1,1,0,1,0.1
0.1924,0,0.26,0,0.0,1,0.59,0.09,0.136,0.6,0.0,0.1438,0.1923,high,0.1,0.09,0.16,1,0,1,0.3
0.1825,0,0.11000000000000001,1,0.13,1,0.17,0.01,0.157,0.4,0.18,0.1621,0.1773,high,0.12,0.04,0.02,1,0,1,0.3
0.1275,1,0.05,1,0.03,1,0.05,0.02,0.152,0.1,0.09,0.0019,0.0501,high,0.13,0.04,0.04,1,1,0,0.3
0.0987,1,0.22999999999999998,0,0.09,0,0.17,0.08,0.124,0.7,0.17,0.0887,0.1274,high,0.11,0.0,0.14,1,1,0,0.3
0.1538,1,0.22999999999999998,0,0.06,1,0.13,0.02,0.121,0.7,0.07,0.0567,0.0986,mid,0.18,0.1,0.12,1,1,1,0.1
0.1965,1,0.05,0,0.04,1,0.29,0.05,0.149,0.5,0.13,0.0584,0.0676,high,0.11,0.01,0.2,1,1,1,0.3
0.0808,0,0.19,0,0.07,0,0.2,0.08,0.185,0.6,0.14,0.0496,0.0974,mid,0.13,0.04,0.11,1,1,0,0.0
0.0712,0,0.05,0,0.06,0,0.27,0.05,0.086,0.2,0.11,0.1245,0.1309,mid,0.11,0.1,0.12,1,1,1,0.1
0.1507,1,0.09,1,0.0,1,0.42,0.04,0.123,0.5,0.0,0.0682,0.0888,mid,0.15,0.03,0.19,1,0,0,0.1
0.0912,0,0.06999999999999999,0,0.03,0,0.47,0.09,0.182,0.3,0.06,0.0724,0.0794,low,0.07,0.02,0.06,1,1,1,0.0
0.0769,1,0.12,0,0.02,0,0.17,0.01,0.095,0.8,0.04,0.1384,0.1454,mid,0.18,0.02,0.11,1,0,1,0.1
0.0948,0,0.22999999999999998,0,0.14,0,0.22,0.01,0.173,0.5,0.2,0.0257,0.1654,high,0.11,0.07,0.19,1,1,1,0.3
0.0507,1,0.19,1,0.0,1,0.39,0.06999999999999999,0.142,0.1,0.0,0.0017,0.1084,mid,0.06,0.0,0.12,1,1,0,0.1
0.1384,1,0.27999999999999997,1,0.15,0,0.6,0.01,0.082,0.3,0.18,0.0983,0.121,low,0.18,0.12,0.15,1,0,1,0.1
0.1766,1,0.13,0,0.01,0,0.29,0.05,0.194,0.8,0.2,0.0439,0.1306,mid,0.19,0.02,0.06,1,0,1,0.2
0.1407,0,0.18,1,0.05,1,0.16,0.02,0.17,0.4,0.06,0.0925,0.1206,low,0.06,0.0,0.08,1,1,0,0.1
0.0614,0,0.29,1,0.03,1,0.24,0.02,0.094,0.4,0.07,0.0409,0.0603,mid,0.13,0.12,0.04,1,0,1,0.1
0.1972,0,0.29,0,0.09,0,0.14,0.04,0.196,0.7,0.18,0.0293,0.0952,low,0.08,0.01,0.08,1,1,0,0.1
0.1039,0,0.05,1,0.08,0,0.47,0.02,0.13,0.8,0.09,0.0384,0.1878,mid,0.18,0.12,0.15,1,0,0,0.1
0.0511,1,0.3,1,0.05,1,0.34,0.09,0.125,0.8,0.13,0.0149,0.1285,high,0.14,0.07,0.14,1,0,0,0.2
0.1811,1,0.25,0,0.04,1,0.05,0.06,0.098,0.4,0.16,0.0447,0.0568,mid,0.13,0.07,0.08,1,1,1,0.2
0.1159,0,0.15,0,0.03,0,0.36,0.04,0.104,0.4,0.08,0.0717,0.1206,mid,0.08,0.07,0.18,1,0,0,0.2
0.1848,0,0.13,1,0.07,0,0.12,0.01,0.178,0.2,0.19,0.0195,0.0533,high,0.09,0.07,0.08,1,0,1,0.3
0.1988,1,0.05,0,0.0,1,0.16,0.01,0.094,0.8,0.01,0.0153,0.0696,high,0.16,0.02,0.14,1,0,0,0.3
0.1469,0,0.05,0,0.03,1,0.58,0.05,0.15,0.7,0.08,0.1699,0.185,mid,0.17,0.16,0.02,1,0,0,0.2
0.1423,0,0.06,0,0.12,0,0.44,0.08,0.131,0.5,0.13,0.0501,0.064,mid,0.1,0.08,0.09,1,0,0,0.1
0.1974,0,0.05,1,0.09,0,0.1,0.08,0.145,0.6,0.12,0.053,0.1496,low,0.06,0.01,0.17,1,0,0,0.1
0.0835,0,0.08,1,0.02,1,0.42,0.08,0.128,0.5,0.18,0.0396,0.1378,mid,0.15,0.02,0.13,1,1,1,0.2
0.1429,0,0.06,0,0.08,0,0.42,0.09,0.151,0.5,0.09,0.067,0.1552,mid,0.06,0.01,0.16,1,0,0,0.1
0.0947,1,0.05,0,0.01,1,0.51,0.01,0.144,0.2,0.15,0.0193,0.0887,high,0.17,0.01,0.06,1,1,1,0.2
0.1446,1,0.27999999999999997,1,0.0,1,0.18,0.03,0.178,0.8,0.01,0.0351,0.1769,high,0.08,0.0,0.16,1,1,1,0.3
0.1332,0,0.13,1,0.05,1,0.07,0.08,0.168,0.7,0.19,0.0846,0.0855,high,0.19,0.11,0.1,1,1,0,0.2
0.1498,1,0.12,1,0.0,1,0.14,0.01,0.191,0.4,0.01,0.0111,0.1167,low,0.14,0.12,0.12,1,1,0,0.0
0.1576,1,0.09,1,0.0,1,0.14,0.04,0.173,0.2,0.04,0.1213,0.1386,high,0.17,0.02,0.06,1,1,0,0.3
0.1398,0,0.16,1,0.08,1,0.26,0.08,0.15,0.1,0.12,0.0755,0.1284,high,0.14,0.03,0.11,1,1,0,0.3
0.1885,0,0.24,1,0.12,1,0.14,0.06,0.092,0.4,0.15,0.1406,0.1517,low,0.09,0.06,0.16,1,0,1,0.1
0.0798,1,0.05,1,0.07,0,0.02,0.08,0.148,0.2,0.15,0.0497,0.0627,high,0.14,0.09,0.03,1,1,0,0.2
0.1436,0,0.25,1,0.0,1,0.42,0.09,0.124,0.8,0.01,0.1826,0.1836,high,0.12,0.05,0.19,1,1,0,0.3
0.1998,1,0.12,0,0.08,0,0.31,0.06,0.196,0.8,0.19,0.005,0.1356,mid,0.17,0.09,0.18,1,1,0,0.2
0.1321,1,0.13,0,0.0,1,0.63,0.04,0.109,0.8,0.09,0.0817,0.0941,low,0.07,0.06,0.16,1,1,1,0.1
0.1021,0,0.13,0,0.07,0,0.09,0.06999999999999999,0.192,0.2,0.12,0.0901,0.1793,low,0.06,0.01,0.14,1,1,0,0.1
0.1339,1,0.22999999999999998,1,0.0,0,0.4,0.01,0.123,0.2,0.01,0.0212,0.1269,mid,0.06,0.04,0.07,1,0,1,0.2
0.121,1,0.16,1,0.09,0,0.57,0.05,0.111,0.4,0.2,0.0329,0.1039,mid,0.16,0.0,0.17,1,0,1,0.1
0.1949,1,0.05,1,0.02,1,0.31,0.01,0.145,0.5,0.09,0.0837,0.1182,low,0.07,0.03,0.19,1,0,0,0.1
0.0882,0,0.06999999999999999,1,0.09,1,0.28,0.02,0.151,0.6,0.16,0.0248,0.0884,low,0.19,0.11,0.08,1,0,1,0.0
0.1549,1,0.15,1,0.0,1,0.27,0.04,0.113,0.5,0.07,0.0632,0.1162,low,0.1,0.08,0.11,1,0,0,0.0
0.1991,0,0.22000000000000003,1,0.01,1,0.42,0.06999999999999999,0.082,0.1,0.13,0.0366,0.0613,low,0.06,0.05,0.1,1,1,0,0.0
0.0796,0,0.05,0,0.02,0,0.12,0.05,0.114,0.1,0.08,0.0174,0.0518,low,0.07,0.03,0.02,1,1,0,0.0
0.1012,0,0.05,1,0.04,0,0.39,0.01,0.161,0.4,0.06,0.0882,0.1195,high,0.08,0.0,0.1,1,1,0,0.2
0.1318,0,0.19,1,0.0,1,0.11,0.08,0.188,0.2,0.15,0.0688,0.1591,mid,0.12,0.1,0.02,1,0,0,0.1
0.1708,0,0.08,0,0.08,1,0.14,0.09,0.197,0.4,0.16,0.0263,0.1345,low,0.19,0.16,0.16,1,0,0,0.1
0.0598,1,0.08,1,0.08,1,0.62,0.01,0.117,0.8,0.09,0.0118,0.0764,high,0.11,0.02,0.19,1,1,0,0.2
0.0541,1,0.22999999999999998,0,0.04,0,0.51,0.04,0.2,0.8,0.17,0.1012,0.1226,low,0.11,0.02,0.12,1,0,0,0.0
0.0818,0,0.05,1,0.02,1,0.23,0.02,0.192,0.5,0.17,0.0586,0.1552,mid,0.19,0.12,0.03,1,1,0,0.2
0.1414,0,0.05,0,0.0,1,0.15,0.08,0.168,0.2,0.0,0.0294,0.1233,low,0.18,0.06,0.14,1,0,0,0.0
0.0601,1,0.16999999999999998,1,0.03,1,0.06,0.08,0.169,0.4,0.11,0.0818,0.1827,mid,0.14,0.08,0.09,1,0,1,0.2
0.0561,1,0.27999999999999997,1,0.02,1,0.4,0.01,0.099,0.7,0.06,0.0426,0.0865,high,0.15,0.12,0.19,1,0,1,0.2
0.1616,1,0.22999999999999998,1,0.03,0,0.52,0.01,0.1,0.5,0.08,0.0151,0.1133,low,0.07,0.03,0.02,1,1,0,0.0
0.1263,1,0.13999999999999999,1,0.01,1,0.32,0.04,0.103,0.2,0.02,0.0409,0.0644,high,0.18,0.13,0.1,1,1,0,0.3
0.1604,1,0.19,1,0.0,1,0.63,0.06,0.093,0.5,0.02,0.0641,0.1156,low,0.15,0.09,0.2,1,1,0,0.1
0.0539,0,0.2,1,0.01,0,0.24,0.05,0.086,0.4,0.02,0.0958,0.0967,low,0.07,0.04,0.03,1,1,0,0.0
0.1071,0,0.26,0,0.0,0,0.49,0.03,0.199,0.4,0.05,0.1328,0.197,high,0.06,0.05,0.07,1,0,0,0.3
0.0826,0,0.05,1,0.0,1,0.57,0.05,0.135,0.2,0.0,0.0354,0.053,low,0.17,0.03,0.07,1,0,1,0.0
0.0771,0,0.29,0,0.02,0,0.62,0.06999999999999999,0.106,0.1,0.08,0.1709,0.1781,mid,0.09,0.03,0.06,1,1,0,0.1
0.1811,0,0.29,0,0.0,0,0.33,0.02,0.132,0.8,0.02,0.1099,0.1553,mid,0.08,0.03,0.13,1,1,0,0.3
0.1842,1,0.22000000000000003,1,0.07,0,0.56,0.04,0.179,0.4,0.1,0.0783,0.1227,high,0.16,0.11,0.04,1,1,1,0.3
0.142,0,0.27999999999999997,1,0.01,0,0.5,0.01,0.1,0.8,0.08,0.0194,0.1393,low,0.17,0.01,0.17,1,1,1,0.0
0.1763,0,0.05,1,0.12,0,0.1,0.02,0.184,0.3,0.19,0.0238,0.1893,low,0.17,0.12,0.13,1,0,1,0.0
0.1163,1,0.19,0,0.06,0,0.02,0.09,0.133,0.5,0.2,0.0919,0.1076,mid,0.14,0.0,0.19,1,0,0,0.1
